SaleID,Date,CustomerID,Product,Category,Quantity,UnitPrice,Discount,TotalAmount,GST(18%),TotalWithGST,PaymentMethod,City,Country,Region,SalesRep
202503-00169,2025-03-21,CUST-8276,Smartphone 128GB,Electronics,5,1640.86,0.00,8204.30,1476.77,9681.07,Net Banking,Kolkata,India,APAC,Rohit Iyer
202503-00170,2025-03-25,CUST-8448,Smartphone 128GB,Electronics,4,361.83,0.00,1447.32,260.52,1707.84,Credit Card,Berlin,Germany,EMEA,Olivia Martin
202503-00171,2025-03-14,CUST-7484,"Laptop 13""",Electronics,3,1597.06,0.10,4312.06,776.17,5088.23,Wallet,San Francisco,USA,North America,Michael Brown
202503-00172,2025-03-27,CUST-7794,Office Chair,Furniture,2,123.66,0.00,247.32,44.52,291.84,Credit Card,Mumbai,India,APAC,Asha Verma
202503-00173,2025-03-05,CUST-7134,External SSD 1TB,Storage,5,256.81,0.10,1155.64,208.02,1363.66,Debit Card,Dubai,UAE,EMEA,Olivia Martin
202503-00174,2025-03-08,CUST-7412,Mechanical Keyboard,Accessories,5,100.22,0.00,501.10,90.20,591.30,Cash on Delivery,Sydney,Australia,APAC,Rohit Iyer
202503-00175,2025-03-31,CUST-7396,Standing Desk,Furniture,2,474.74,0.05,902.01,162.36,1064.37,Net Banking,New York,USA,North America,Chris Johnson
202503-00176,2025-03-23,CUST-3069,Smartphone 128GB,Electronics,1,1318.17,0.00,1318.17,237.27,1555.44,Wallet,San Francisco,USA,North America,Emily Davis
202503-00177,2025-03-31,CUST-6282,Mechanical Keyboard,Accessories,1,23.06,0.05,21.91,3.94,25.85,Credit Card,Singapore,Singapore,APAC,Asha Verma
202503-00178,2025-03-19,CUST-7265,"Laptop 13""",Electronics,2,1969.32,0.00,3938.64,708.96,4647.60,UPI,Pune,India,APAC,Rohit Iyer
202503-00179,2025-03-21,CUST-4633,"27"" Monitor",Electronics,2,1140.52,0.15,1938.88,349.00,2287.88,UPI,Delhi,India,APAC,Mei Lin
202503-00180,2025-03-03,CUST-3355,Office Chair,Furniture,1,681.78,0.00,681.78,122.72,804.50,Credit Card,Melbourne,Australia,APAC,Asha Verma
202503-00181,2025-03-04,CUST-3323,"27"" Monitor",Electronics,3,1805.02,0.15,4602.80,828.50,5431.30,UPI,Kolkata,India,APAC,Arun Kumar
202503-00182,2025-03-04,CUST-9045,Webcam HD,Accessories,1,67.92,0.00,67.92,12.23,80.15,Debit Card,Sydney,Australia,APAC,Arun Kumar
202503-00183,2025-03-29,CUST-6137,Office Chair,Furniture,4,831.52,0.00,3326.08,598.69,3924.77,Debit Card,Dubai,UAE,EMEA,James Wilson
202503-00184,2025-03-04,CUST-6616,USB-C Hub,Accessories,4,149.29,0.00,597.16,107.49,704.65,Debit Card,Vancouver,Canada,North America,Michael Brown
202503-00185,2025-03-30,CUST-2992,Mechanical Keyboard,Accessories,5,14.14,0.05,67.17,12.09,79.26,Debit Card,Berlin,Germany,EMEA,James Wilson
202503-00186,2025-03-29,CUST-4554,"Laptop 13""",Electronics,3,406.35,0.05,1158.10,208.46,1366.56,UPI,San Francisco,USA,North America,Sarah Miller
202503-00187,2025-03-07,CUST-2506,USB-C Hub,Accessories,5,101.27,0.15,430.40,77.47,507.87,Net Banking,Vancouver,Canada,North America,Sarah Miller
202503-00188,2025-03-30,CUST-4163,"27"" Monitor",Electronics,2,516.07,0.00,1032.14,185.79,1217.93,Wallet,San Francisco,USA,North America,Sarah Miller
202503-00189,2025-03-04,CUST-6105,Wireless Mouse,Accessories,2,143.53,0.15,244.00,43.92,287.92,Net Banking,San Francisco,USA,North America,Michael Brown
202503-00190,2025-03-20,CUST-2762,Smartwatch,Wearables,4,303.24,0.10,1091.66,196.50,1288.16,Wallet,Bengaluru,India,APAC,Arun Kumar
202503-00191,2025-03-06,CUST-1553,Smartphone 128GB,Electronics,3,1235.71,0.10,3336.42,600.56,3936.98,Net Banking,Mumbai,India,APAC,Asha Verma
202503-00192,2025-03-06,CUST-6286,Noise-Canceling Headphones,Audio,2,162.37,0.10,292.27,52.61,344.88,UPI,Hyderabad,India,APAC,Mei Lin
202503-00193,2025-03-04,CUST-1157,USB-C Hub,Accessories,1,110.35,0.10,99.31,17.88,117.19,Debit Card,Singapore,Singapore,APAC,Asha Verma
202503-00194,2025-03-13,CUST-5646,Smartwatch,Wearables,2,354.18,0.10,637.52,114.75,752.27,Wallet,Bengaluru,India,APAC,Arun Kumar
202503-00195,2025-03-22,CUST-8130,USB-C Hub,Accessories,3,37.74,0.15,96.24,17.32,113.56,Net Banking,Delhi,India,APAC,Mei Lin
202503-00196,2025-03-14,CUST-2953,"Laptop 15""",Electronics,4,466.61,0.15,1586.47,285.56,1872.03,Debit Card,Dubai,UAE,EMEA,James Wilson
202503-00197,2025-03-10,CUST-1292,Office Chair,Furniture,5,989.40,0.00,4947.00,890.46,5837.46,UPI,Hyderabad,India,APAC,Arun Kumar
202503-00198,2025-03-02,CUST-9740,Printer,Office,5,96.43,0.00,482.15,86.79,568.94,Credit Card,Toronto,Canada,North America,Chris Johnson
202503-00199,2025-03-27,CUST-7800,Standing Desk,Furniture,3,361.71,0.00,1085.13,195.32,1280.45,Net Banking,Bengaluru,India,APAC,Mei Lin
202503-00200,2025-03-16,CUST-1771,Noise-Canceling Headphones,Audio,3,287.69,0.00,863.07,155.35,1018.42,UPI,Chennai,India,APAC,Asha Verma
202503-00201,2025-03-08,CUST-1783,External SSD 1TB,Storage,1,93.30,0.00,93.30,16.79,110.09,Wallet,Sydney,Australia,APAC,Rohit Iyer
202503-00202,2025-03-06,CUST-2442,Mechanical Keyboard,Accessories,3,124.26,0.00,372.78,67.10,439.88,Wallet,Delhi,India,APAC,Mei Lin
202503-00203,2025-03-29,CUST-1705,"Laptop 15""",Electronics,1,1902.22,0.10,1712.00,308.16,2020.16,Wallet,Munich,Germany,EMEA,Liam Schmidt
202503-00204,2025-03-23,CUST-3790,Printer,Office,2,325.05,0.10,585.09,105.32,690.41,Debit Card,Dubai,UAE,EMEA,Olivia Martin
202503-00205,2025-03-21,CUST-8320,Office Chair,Furniture,1,579.15,0.15,492.28,88.61,580.89,Wallet,Toronto,Canada,North America,Michael Brown
202503-00206,2025-03-11,CUST-8908,Mechanical Keyboard,Accessories,1,46.93,0.00,46.93,8.45,55.38,UPI,Singapore,Singapore,APAC,Rohit Iyer
202503-00207,2025-03-22,CUST-4373,Standing Desk,Furniture,1,186.13,0.05,176.82,31.83,208.65,Credit Card,Kolkata,India,APAC,Arun Kumar
202503-00208,2025-03-27,CUST-7308,Mechanical Keyboard,Accessories,4,24.63,0.10,88.67,15.96,104.63,UPI,Melbourne,Australia,APAC,Rohit Iyer
202503-00209,2025-03-28,CUST-9265,"Laptop 15""",Electronics,2,554.75,0.15,943.07,169.75,1112.82,Cash on Delivery,Vancouver,Canada,North America,Emily Davis
202503-00210,2025-03-25,CUST-7556,Mechanical Keyboard,Accessories,1,48.90,0.10,44.01,7.92,51.93,Cash on Delivery,Chennai,India,APAC,Rohit Iyer
202503-00211,2025-03-15,CUST-2755,Standing Desk,Furniture,1,331.69,0.00,331.69,59.70,391.39,Debit Card,San Francisco,USA,North America,Chris Johnson
202503-00212,2025-03-16,CUST-9698,Bluetooth Speaker,Audio,3,128.26,0.00,384.78,69.26,454.04,Credit Card,Berlin,Germany,EMEA,Olivia Martin
202503-00213,2025-03-07,CUST-3467,Noise-Canceling Headphones,Audio,5,189.41,0.15,804.99,144.90,949.89,UPI,Berlin,Germany,EMEA,James Wilson
202503-00214,2025-03-02,CUST-7267,Standing Desk,Furniture,4,290.66,0.05,1104.51,198.81,1303.32,Cash on Delivery,San Francisco,USA,North America,Sarah Miller
202503-00215,2025-03-17,CUST-8103,"Laptop 15""",Electronics,1,1345.74,0.00,1345.74,242.23,1587.97,Debit Card,Chennai,India,APAC,Asha Verma
202503-00216,2025-03-29,CUST-1584,Smartwatch,Wearables,3,204.16,0.10,551.23,99.22,650.45,Debit Card,Munich,Germany,EMEA,Olivia Martin
202503-00217,2025-03-13,CUST-2659,Mechanical Keyboard,Accessories,3,79.32,0.05,226.06,40.69,266.75,UPI,London,UK,EMEA,Liam Schmidt
202503-00218,2025-03-24,CUST-1050,"Laptop 15""",Electronics,2,1080.99,0.00,2161.98,389.16,2551.14,Net Banking,London,UK,EMEA,Sofia Rossi
202503-00219,2025-03-06,CUST-6162,Office Chair,Furniture,1,266.65,0.15,226.65,40.80,267.45,Debit Card,Mumbai,India,APAC,Arun Kumar
202503-00220,2025-03-14,CUST-6473,"Laptop 13""",Electronics,2,1952.59,0.00,3905.18,702.93,4608.11,Debit Card,Mumbai,India,APAC,Mei Lin
202503-00221,2025-03-16,CUST-1016,Bluetooth Speaker,Audio,2,204.85,0.00,409.70,73.75,483.45,Cash on Delivery,London,UK,EMEA,Sofia Rossi
202503-00222,2025-03-17,CUST-9243,Wireless Mouse,Accessories,2,118.54,0.10,213.37,38.41,251.78,Net Banking,Toronto,Canada,North America,Michael Brown
202503-00223,2025-03-18,CUST-5216,Office Chair,Furniture,4,343.11,0.10,1235.20,222.34,1457.54,UPI,Manchester,UK,EMEA,Olivia Martin
202503-00224,2025-03-04,CUST-5422,Office Chair,Furniture,5,760.83,0.15,3233.53,582.04,3815.57,Debit Card,Hyderabad,India,APAC,Mei Lin
202503-00225,2025-03-16,CUST-1506,Mechanical Keyboard,Accessories,5,113.74,0.00,568.70,102.37,671.07,UPI,Kolkata,India,APAC,Asha Verma
202503-00226,2025-03-07,CUST-7189,Office Chair,Furniture,1,969.60,0.00,969.60,174.53,1144.13,Wallet,Singapore,Singapore,APAC,Arun Kumar
202503-00227,2025-03-31,CUST-9632,Wireless Mouse,Accessories,3,137.45,0.10,371.11,66.80,437.91,Net Banking,Dubai,UAE,EMEA,Olivia Martin
202503-00228,2025-03-31,CUST-5526,"27"" Monitor",Electronics,2,226.03,0.10,406.85,73.23,480.08,Cash on Delivery,Chennai,India,APAC,Arun Kumar
202503-00229,2025-03-26,CUST-8455,Smartwatch,Wearables,3,229.97,0.00,689.91,124.18,814.09,Net Banking,Hyderabad,India,APAC,Arun Kumar
202503-00230,2025-03-22,CUST-3461,Smartphone 128GB,Electronics,3,1304.02,0.00,3912.06,704.17,4616.23,UPI,Toronto,Canada,North America,Michael Brown
202503-00231,2025-03-03,CUST-5828,"Laptop 13""",Electronics,4,225.76,0.00,903.04,162.55,1065.59,Credit Card,Toronto,Canada,North America,Michael Brown
202503-00232,2025-03-01,CUST-8050,USB-C Hub,Accessories,1,16.99,0.10,15.29,2.75,18.04,Cash on Delivery,Singapore,Singapore,APAC,Rohit Iyer
202503-00233,2025-03-31,CUST-2409,Standing Desk,Furniture,3,245.53,0.00,736.59,132.59,869.18,Net Banking,Dubai,UAE,EMEA,James Wilson
202503-00234,2025-03-10,CUST-4585,"Laptop 13""",Electronics,4,1875.93,0.15,6378.16,1148.07,7526.23,Net Banking,Munich,Germany,EMEA,James Wilson
202503-00235,2025-03-29,CUST-5280,Printer,Office,3,330.76,0.15,843.44,151.82,995.26,Wallet,Manchester,UK,EMEA,Sofia Rossi
202503-00236,2025-03-22,CUST-4268,"27"" Monitor",Electronics,2,920.18,0.10,1656.32,298.14,1954.46,Credit Card,London,UK,EMEA,Olivia Martin
202503-00237,2025-03-18,CUST-4004,Noise-Canceling Headphones,Audio,4,65.54,0.10,235.94,42.47,278.41,Cash on Delivery,Berlin,Germany,EMEA,Olivia Martin
202503-00238,2025-03-12,CUST-8006,Bluetooth Speaker,Audio,4,385.74,0.00,1542.96,277.73,1820.69,Net Banking,Bengaluru,India,APAC,Rohit Iyer
202503-00239,2025-03-20,CUST-5954,Webcam HD,Accessories,2,91.25,0.10,164.25,29.56,193.81,Credit Card,Munich,Germany,EMEA,Sofia Rossi
202503-00240,2025-03-13,CUST-1097,Bluetooth Speaker,Audio,5,200.28,0.00,1001.40,180.25,1181.65,UPI,Chennai,India,APAC,Mei Lin
202503-00241,2025-03-20,CUST-2595,External SSD 1TB,Storage,3,195.71,0.00,587.13,105.68,692.81,Credit Card,Chennai,India,APAC,Asha Verma
202503-00242,2025-03-23,CUST-4359,Smartphone 128GB,Electronics,2,1189.79,0.00,2379.58,428.32,2807.90,Debit Card,New York,USA,North America,Emily Davis
202503-00243,2025-03-10,CUST-6093,Standing Desk,Furniture,1,828.94,0.00,828.94,149.21,978.15,Debit Card,Chennai,India,APAC,Asha Verma
202503-00244,2025-03-01,CUST-3507,Smartwatch,Wearables,1,350.31,0.00,350.31,63.06,413.37,Net Banking,Mumbai,India,APAC,Arun Kumar
202503-00245,2025-03-13,CUST-1911,Printer,Office,1,205.97,0.05,195.67,35.22,230.89,Debit Card,Singapore,Singapore,APAC,Mei Lin
202503-00246,2025-03-27,CUST-8194,External SSD 1TB,Storage,5,89.57,0.00,447.85,80.61,528.46,Debit Card,Hyderabad,India,APAC,Rohit Iyer
202503-00247,2025-03-06,CUST-9380,Standing Desk,Furniture,5,296.31,0.10,1333.39,240.01,1573.40,Wallet,Chennai,India,APAC,Arun Kumar
202503-00248,2025-03-12,CUST-5508,Noise-Canceling Headphones,Audio,4,288.13,0.15,979.64,176.34,1155.98,Net Banking,Hyderabad,India,APAC,Asha Verma
202503-00249,2025-03-10,CUST-8488,"Laptop 15""",Electronics,5,870.44,0.00,4352.20,783.40,5135.60,Wallet,Melbourne,Australia,APAC,Asha Verma
202503-00250,2025-03-30,CUST-6811,Wireless Mouse,Accessories,4,133.54,0.00,534.16,96.15,630.31,Debit Card,Berlin,Germany,EMEA,Sofia Rossi
202503-00251,2025-03-12,CUST-9602,Noise-Canceling Headphones,Audio,5,53.22,0.00,266.10,47.90,314.00,UPI,Dubai,UAE,EMEA,Liam Schmidt
202503-00252,2025-03-15,CUST-3294,"27"" Monitor",Electronics,3,1858.43,0.15,4739.00,853.02,5592.02,Net Banking,Toronto,Canada,North America,Emily Davis
202503-00253,2025-03-19,CUST-9306,Webcam HD,Accessories,5,46.29,0.00,231.45,41.66,273.11,Cash on Delivery,Dubai,UAE,EMEA,Liam Schmidt
202503-00254,2025-03-19,CUST-7615,"Laptop 15""",Electronics,1,204.62,0.00,204.62,36.83,241.45,Debit Card,Chennai,India,APAC,Asha Verma
202503-00255,2025-03-16,CUST-8805,USB-C Hub,Accessories,2,147.39,0.00,294.78,53.06,347.84,Wallet,New York,USA,North America,Chris Johnson
202503-00256,2025-03-29,CUST-3850,Standing Desk,Furniture,4,785.12,0.00,3140.48,565.29,3705.77,Credit Card,San Francisco,USA,North America,Chris Johnson
202503-00257,2025-03-02,CUST-2194,Bluetooth Speaker,Audio,3,254.42,0.00,763.26,137.39,900.65,Debit Card,Manchester,UK,EMEA,James Wilson
202503-00258,2025-03-23,CUST-8364,Noise-Canceling Headphones,Audio,2,395.88,0.05,752.17,135.39,887.56,Debit Card,San Francisco,USA,North America,Sarah Miller
202503-00259,2025-03-15,CUST-5687,Mechanical Keyboard,Accessories,2,113.90,0.05,216.41,38.95,255.36,Credit Card,Dubai,UAE,EMEA,James Wilson
202503-00260,2025-03-21,CUST-2576,Mechanical Keyboard,Accessories,1,123.40,0.00,123.40,22.21,145.61,UPI,Sydney,Australia,APAC,Asha Verma
202503-00261,2025-03-11,CUST-4036,Office Chair,Furniture,5,556.63,0.00,2783.15,500.97,3284.12,Cash on Delivery,Toronto,Canada,North America,Michael Brown
202503-00262,2025-03-12,CUST-3258,Webcam HD,Accessories,1,71.44,0.00,71.44,12.86,84.30,Credit Card,Dubai,UAE,EMEA,James Wilson
202503-00263,2025-03-05,CUST-9474,"27"" Monitor",Electronics,1,368.17,0.10,331.35,59.64,390.99,Credit Card,New York,USA,North America,Michael Brown
202503-00264,2025-03-30,CUST-5118,Noise-Canceling Headphones,Audio,3,55.14,0.00,165.42,29.78,195.20,UPI,Bengaluru,India,APAC,Rohit Iyer
202503-00265,2025-03-28,CUST-9482,Printer,Office,5,290.02,0.00,1450.10,261.02,1711.12,Cash on Delivery,Chennai,India,APAC,Arun Kumar
202503-00266,2025-03-30,CUST-5309,Office Chair,Furniture,1,148.40,0.05,140.98,25.38,166.36,UPI,Delhi,India,APAC,Rohit Iyer
202503-00267,2025-03-07,CUST-9963,External SSD 1TB,Storage,3,281.80,0.00,845.40,152.17,997.57,Credit Card,New York,USA,North America,Sarah Miller
202503-00268,2025-03-03,CUST-1579,USB-C Hub,Accessories,1,142.99,0.00,142.99,25.74,168.73,Cash on Delivery,Toronto,Canada,North America,Emily Davis
202503-00269,2025-03-09,CUST-1683,"Laptop 15""",Electronics,1,1068.70,0.10,961.83,173.13,1134.96,Net Banking,Toronto,Canada,North America,Michael Brown
202503-00270,2025-03-26,CUST-4731,"Laptop 13""",Electronics,1,198.75,0.00,198.75,35.77,234.52,Debit Card,Singapore,Singapore,APAC,Arun Kumar
202503-00271,2025-03-22,CUST-1296,Smartphone 128GB,Electronics,4,246.46,0.00,985.84,177.45,1163.29,Wallet,Hyderabad,India,APAC,Arun Kumar
202503-00272,2025-03-23,CUST-7993,Smartphone 128GB,Electronics,2,363.83,0.10,654.89,117.88,772.77,UPI,Kolkata,India,APAC,Mei Lin
202503-00273,2025-03-14,CUST-1949,Mechanical Keyboard,Accessories,2,22.88,0.15,38.90,7.00,45.90,Wallet,Singapore,Singapore,APAC,Asha Verma
202503-00274,2025-03-26,CUST-1244,External SSD 1TB,Storage,2,255.03,0.05,484.56,87.22,571.78,Net Banking,Pune,India,APAC,Mei Lin
202503-00275,2025-03-02,CUST-6146,USB-C Hub,Accessories,5,101.73,0.10,457.79,82.40,540.19,Debit Card,Munich,Germany,EMEA,Olivia Martin
202503-00276,2025-03-22,CUST-3005,Office Chair,Furniture,1,187.21,0.00,187.21,33.70,220.91,Debit Card,Toronto,Canada,North America,Michael Brown
202503-00277,2025-03-29,CUST-4609,Bluetooth Speaker,Audio,3,378.33,0.00,1134.99,204.30,1339.29,UPI,New York,USA,North America,Michael Brown
202503-00278,2025-03-11,CUST-9870,Smartphone 128GB,Electronics,1,249.90,0.00,249.90,44.98,294.88,Wallet,Toronto,Canada,North America,Michael Brown
202503-00279,2025-03-03,CUST-4335,Printer,Office,2,433.40,0.10,780.12,140.42,920.54,Wallet,Singapore,Singapore,APAC,Rohit Iyer
202503-00280,2025-03-04,CUST-7101,Standing Desk,Furniture,2,151.56,0.15,257.65,46.38,304.03,Wallet,Melbourne,Australia,APAC,Asha Verma
202503-00281,2025-03-01,CUST-9174,External SSD 1TB,Storage,1,124.87,0.10,112.38,20.23,132.61,Credit Card,Delhi,India,APAC,Mei Lin
202503-00282,2025-03-28,CUST-7290,Bluetooth Speaker,Audio,1,349.23,0.00,349.23,62.86,412.09,Debit Card,Kolkata,India,APAC,Arun Kumar
202503-00283,2025-03-06,CUST-8062,Smartphone 128GB,Electronics,1,1371.74,0.10,1234.57,222.22,1456.79,Credit Card,Manchester,UK,EMEA,Liam Schmidt
202503-00284,2025-03-26,CUST-4547,Webcam HD,Accessories,1,57.73,0.00,57.73,10.39,68.12,Net Banking,Sydney,Australia,APAC,Asha Verma
202503-00285,2025-03-26,CUST-2789,Smartphone 128GB,Electronics,4,1912.08,0.00,7648.32,1376.70,9025.02,UPI,Singapore,Singapore,APAC,Arun Kumar
202503-00286,2025-03-14,CUST-9501,"27"" Monitor",Electronics,2,1926.56,0.05,3660.46,658.88,4319.34,Debit Card,Mumbai,India,APAC,Mei Lin
202503-00287,2025-03-26,CUST-5495,"Laptop 15""",Electronics,2,1576.98,0.15,2680.87,482.56,3163.43,Credit Card,San Francisco,USA,North America,Michael Brown
202503-00288,2025-03-09,CUST-5104,Webcam HD,Accessories,5,11.73,0.10,52.79,9.50,62.29,UPI,Pune,India,APAC,Arun Kumar
202503-00289,2025-03-15,CUST-1282,Bluetooth Speaker,Audio,1,202.58,0.00,202.58,36.46,239.04,Net Banking,Singapore,Singapore,APAC,Rohit Iyer
202503-00290,2025-03-14,CUST-1959,Smartwatch,Wearables,1,223.75,0.00,223.75,40.27,264.02,UPI,Bengaluru,India,APAC,Arun Kumar
202503-00291,2025-03-06,CUST-5227,Webcam HD,Accessories,3,46.34,0.05,132.07,23.77,155.84,Wallet,Pune,India,APAC,Rohit Iyer
202503-00292,2025-03-28,CUST-1812,Mechanical Keyboard,Accessories,1,101.64,0.15,86.39,15.55,101.94,Cash on Delivery,Manchester,UK,EMEA,James Wilson
202503-00293,2025-03-18,CUST-4734,"Laptop 13""",Electronics,3,1954.27,0.10,5276.53,949.78,6226.31,Cash on Delivery,Delhi,India,APAC,Rohit Iyer
202503-00294,2025-03-12,CUST-2788,"Laptop 15""",Electronics,5,971.05,0.05,4612.49,830.25,5442.74,Debit Card,Manchester,UK,EMEA,Liam Schmidt
202503-00295,2025-03-27,CUST-7815,"Laptop 15""",Electronics,4,1770.33,0.10,6373.19,1147.17,7520.36,Cash on Delivery,Berlin,Germany,EMEA,Liam Schmidt
202503-00296,2025-03-14,CUST-7139,Bluetooth Speaker,Audio,3,260.11,0.00,780.33,140.46,920.79,UPI,Hyderabad,India,APAC,Asha Verma
202503-00297,2025-03-04,CUST-4464,Webcam HD,Accessories,3,81.51,0.00,244.53,44.02,288.55,Cash on Delivery,Dubai,UAE,EMEA,Liam Schmidt
202503-00298,2025-03-31,CUST-4520,Noise-Canceling Headphones,Audio,5,42.06,0.00,210.30,37.85,248.15,Net Banking,Bengaluru,India,APAC,Asha Verma
202503-00299,2025-03-31,CUST-4679,Smartwatch,Wearables,5,598.86,0.00,2994.30,538.97,3533.27,Wallet,Sydney,Australia,APAC,Asha Verma
202503-00300,2025-03-28,CUST-9646,Webcam HD,Accessories,1,94.99,0.00,94.99,17.10,112.09,Cash on Delivery,Melbourne,Australia,APAC,Mei Lin
202503-00301,2025-03-09,CUST-4195,External SSD 1TB,Storage,5,130.34,0.05,619.12,111.44,730.56,UPI,New York,USA,North America,Sarah Miller
202503-00302,2025-03-11,CUST-2890,Standing Desk,Furniture,2,511.61,0.00,1023.22,184.18,1207.40,Net Banking,Berlin,Germany,EMEA,James Wilson
202503-00303,2025-03-12,CUST-9284,"Laptop 15""",Electronics,3,1358.66,0.00,4075.98,733.68,4809.66,Net Banking,Sydney,Australia,APAC,Rohit Iyer
202503-00304,2025-03-19,CUST-3052,Printer,Office,5,182.88,0.00,914.40,164.59,1078.99,Wallet,Dubai,UAE,EMEA,Sofia Rossi
202503-00305,2025-03-20,CUST-5264,Webcam HD,Accessories,3,57.82,0.15,147.44,26.54,173.98,Net Banking,Vancouver,Canada,North America,Emily Davis
202503-00306,2025-03-19,CUST-9096,Office Chair,Furniture,2,911.89,0.00,1823.78,328.28,2152.06,Credit Card,Pune,India,APAC,Asha Verma
202503-00307,2025-03-14,CUST-5315,Webcam HD,Accessories,5,109.59,0.00,547.95,98.63,646.58,Debit Card,Delhi,India,APAC,Arun Kumar
202503-00308,2025-03-01,CUST-3735,"Laptop 15""",Electronics,2,1102.56,0.15,1874.35,337.38,2211.73,Net Banking,Berlin,Germany,EMEA,Sofia Rossi
202503-00309,2025-03-13,CUST-4955,Standing Desk,Furniture,3,224.75,0.00,674.25,121.36,795.61,UPI,Dubai,UAE,EMEA,James Wilson
202503-00310,2025-03-24,CUST-1741,"Laptop 15""",Electronics,3,1907.35,0.00,5722.05,1029.97,6752.02,Wallet,Melbourne,Australia,APAC,Arun Kumar
202503-00311,2025-03-10,CUST-8816,Standing Desk,Furniture,2,765.43,0.00,1530.86,275.55,1806.41,Cash on Delivery,Vancouver,Canada,North America,Chris Johnson
202503-00312,2025-03-05,CUST-1127,Smartwatch,Wearables,5,272.33,0.00,1361.65,245.10,1606.75,Net Banking,Manchester,UK,EMEA,Olivia Martin
202503-00313,2025-03-06,CUST-9334,Standing Desk,Furniture,5,365.78,0.00,1828.90,329.20,2158.10,Debit Card,London,UK,EMEA,Olivia Martin
202503-00314,2025-03-11,CUST-1791,Smartwatch,Wearables,5,546.60,0.15,2323.05,418.15,2741.20,UPI,Manchester,UK,EMEA,Olivia Martin
202503-00315,2025-03-11,CUST-3923,Wireless Mouse,Accessories,1,123.96,0.00,123.96,22.31,146.27,Wallet,Kolkata,India,APAC,Arun Kumar
202503-00316,2025-03-17,CUST-5558,Smartwatch,Wearables,5,243.47,0.05,1156.48,208.17,1364.65,Credit Card,London,UK,EMEA,Liam Schmidt
202503-00317,2025-03-16,CUST-8191,Mechanical Keyboard,Accessories,2,50.39,0.00,100.78,18.14,118.92,Cash on Delivery,Chennai,India,APAC,Rohit Iyer
202503-00318,2025-03-22,CUST-5565,Wireless Mouse,Accessories,1,38.96,0.00,38.96,7.01,45.97,Debit Card,Mumbai,India,APAC,Asha Verma
202503-00319,2025-03-31,CUST-9844,Smartphone 128GB,Electronics,2,162.33,0.00,324.66,58.44,383.10,Credit Card,Berlin,Germany,EMEA,Sofia Rossi
202503-00320,2025-03-10,CUST-7987,Standing Desk,Furniture,4,578.39,0.00,2313.56,416.44,2730.00,UPI,Chennai,India,APAC,Asha Verma
202503-00321,2025-03-15,CUST-8082,Bluetooth Speaker,Audio,3,62.14,0.10,167.78,30.20,197.98,Wallet,Chennai,India,APAC,Mei Lin
202503-00322,2025-03-26,CUST-2295,Standing Desk,Furniture,2,760.08,0.10,1368.14,246.27,1614.41,UPI,Melbourne,Australia,APAC,Asha Verma
202503-00323,2025-03-23,CUST-6157,Printer,Office,1,262.02,0.00,262.02,47.16,309.18,Cash on Delivery,Manchester,UK,EMEA,Sofia Rossi
202503-00324,2025-03-27,CUST-1583,Office Chair,Furniture,1,336.40,0.05,319.58,57.52,377.10,Wallet,Kolkata,India,APAC,Mei Lin
202503-00325,2025-03-16,CUST-3481,Bluetooth Speaker,Audio,2,301.42,0.05,572.70,103.09,675.79,Wallet,Bengaluru,India,APAC,Rohit Iyer
202503-00326,2025-03-01,CUST-8115,"Laptop 15""",Electronics,4,1181.81,0.05,4490.88,808.36,5299.24,Credit Card,Sydney,Australia,APAC,Mei Lin
202503-00327,2025-03-20,CUST-7230,Office Chair,Furniture,5,326.55,0.05,1551.11,279.20,1830.31,UPI,New York,USA,North America,Michael Brown
202503-00328,2025-03-22,CUST-8947,Bluetooth Speaker,Audio,4,251.20,0.10,904.32,162.78,1067.10,Credit Card,New York,USA,North America,Chris Johnson
202503-00329,2025-03-31,CUST-5706,Noise-Canceling Headphones,Audio,4,150.40,0.00,601.60,108.29,709.89,Credit Card,Pune,India,APAC,Arun Kumar
202503-00330,2025-03-31,CUST-6224,Office Chair,Furniture,1,425.87,0.05,404.58,72.82,477.40,Net Banking,Toronto,Canada,North America,Sarah Miller
202503-00331,2025-03-22,CUST-4847,"Laptop 13""",Electronics,3,645.66,0.15,1646.43,296.36,1942.79,Credit Card,Singapore,Singapore,APAC,Mei Lin
202503-00332,2025-03-09,CUST-6203,Noise-Canceling Headphones,Audio,4,329.34,0.10,1185.62,213.41,1399.03,Credit Card,San Francisco,USA,North America,Sarah Miller
202503-00333,2025-03-24,CUST-4587,USB-C Hub,Accessories,1,53.19,0.05,50.53,9.10,59.63,Cash on Delivery,Kolkata,India,APAC,Asha Verma
202503-00334,2025-03-31,CUST-6401,Wireless Mouse,Accessories,5,85.57,0.00,427.85,77.01,504.86,Credit Card,Munich,Germany,EMEA,James Wilson
202503-00335,2025-03-25,CUST-6460,Printer,Office,3,402.07,0.00,1206.21,217.12,1423.33,Cash on Delivery,Kolkata,India,APAC,Mei Lin
202503-00336,2025-03-18,CUST-4251,Wireless Mouse,Accessories,5,65.37,0.00,326.85,58.83,385.68,UPI,Pune,India,APAC,Mei Lin
202503-00337,2025-03-11,CUST-7773,Mechanical Keyboard,Accessories,5,112.67,0.00,563.35,101.40,664.75,Credit Card,Mumbai,India,APAC,Asha Verma
