SaleID,Date,CustomerID,Product,Category,Quantity,UnitPrice,Discount,TotalAmount,GST(18%),TotalWithGST,PaymentMethod,City,Country,Region,SalesRep
202502-00168,2025-02-13,CUST-7251,Noise-Canceling Headphones,Audio,5,108.15,0.05,513.71,92.47,606.18,Debit Card,Singapore,Singapore,APAC,Arun Kumar
202502-00169,2025-02-27,CUST-6902,External SSD 1TB,Storage,4,97.02,0.00,388.08,69.85,457.93,Wallet,Hyderabad,India,APAC,Rohit Iyer
202502-00170,2025-02-01,CUST-2175,Office Chair,Furniture,1,246.72,0.00,246.72,44.41,291.13,Wallet,Sydney,Australia,APAC,Rohit Iyer
202502-00171,2025-02-03,CUST-3248,Office Chair,Furniture,4,876.93,0.00,3507.72,631.39,4139.11,Wallet,Sydney,Australia,APAC,Rohit Iyer
202502-00172,2025-02-15,CUST-9346,Noise-Canceling Headphones,Audio,5,333.43,0.05,1583.79,285.08,1868.87,Debit Card,Sydney,Australia,APAC,Asha Verma
202502-00173,2025-02-19,CUST-9161,External SSD 1TB,Storage,2,230.91,0.10,415.64,74.82,490.46,Credit Card,Delhi,India,APAC,Arun Kumar
202502-00174,2025-02-23,CUST-7038,"Laptop 15""",Electronics,5,1040.84,0.00,5204.20,936.76,6140.96,Debit Card,Vancouver,Canada,North America,Michael Brown
202502-00175,2025-02-15,CUST-9469,"Laptop 15""",Electronics,5,1796.34,0.15,7634.44,1374.20,9008.64,Wallet,Bengaluru,India,APAC,Mei Lin
202502-00176,2025-02-20,CUST-1864,Printer,Office,3,304.71,0.15,777.01,139.86,916.87,Cash on Delivery,Toronto,Canada,North America,Michael Brown
202502-00177,2025-02-14,CUST-6782,Webcam HD,Accessories,3,50.49,0.10,136.32,24.54,160.86,Wallet,Dubai,UAE,EMEA,Liam Schmidt
202502-00178,2025-02-02,CUST-8752,Smartwatch,Wearables,2,377.89,0.00,755.78,136.04,891.82,UPI,Mumbai,India,APAC,Mei Lin
202502-00179,2025-02-16,CUST-2351,Wireless Mouse,Accessories,5,20.76,0.00,103.80,18.68,122.48,UPI,Hyderabad,India,APAC,Mei Lin
202502-00180,2025-02-09,CUST-5209,"Laptop 13""",Electronics,1,1267.07,0.00,1267.07,228.07,1495.14,Wallet,Hyderabad,India,APAC,Arun Kumar
202502-00181,2025-02-12,CUST-3873,"27"" Monitor",Electronics,2,1047.10,0.00,2094.20,376.96,2471.16,Credit Card,Manchester,UK,EMEA,James Wilson
202502-00182,2025-02-05,CUST-3525,External SSD 1TB,Storage,4,240.66,0.15,818.24,147.28,965.52,Debit Card,Melbourne,Australia,APAC,Rohit Iyer
202502-00183,2025-02-07,CUST-6653,"Laptop 13""",Electronics,3,1547.65,0.05,4410.80,793.94,5204.74,Net Banking,Munich,Germany,EMEA,Olivia Martin
202502-00184,2025-02-10,CUST-8803,Standing Desk,Furniture,5,325.62,0.00,1628.10,293.06,1921.16,Net Banking,Toronto,Canada,North America,Michael Brown
202502-00185,2025-02-05,CUST-9690,External SSD 1TB,Storage,4,62.85,0.00,251.40,45.25,296.65,Net Banking,Munich,Germany,EMEA,Liam Schmidt
202502-00186,2025-02-17,CUST-1672,"Laptop 15""",Electronics,5,1329.23,0.00,6646.15,1196.31,7842.46,Net Banking,San Francisco,USA,North America,Michael Brown
202502-00187,2025-02-09,CUST-5375,Webcam HD,Accessories,1,45.75,0.15,38.89,7.00,45.89,Wallet,New York,USA,North America,Emily Davis
202502-00188,2025-02-17,CUST-6528,Office Chair,Furniture,2,395.68,0.00,791.36,142.44,933.80,Credit Card,Mumbai,India,APAC,Arun Kumar
202502-00189,2025-02-04,CUST-9605,"Laptop 15""",Electronics,4,800.31,0.00,3201.24,576.22,3777.46,UPI,Kolkata,India,APAC,Asha Verma
202502-00190,2025-02-01,CUST-2506,"Laptop 13""",Electronics,5,1364.72,0.00,6823.60,1228.25,8051.85,Cash on Delivery,Chennai,India,APAC,Asha Verma
202502-00191,2025-02-03,CUST-3128,Noise-Canceling Headphones,Audio,5,327.18,0.00,1635.90,294.46,1930.36,Wallet,Pune,India,APAC,Mei Lin
202502-00192,2025-02-10,CUST-8650,Office Chair,Furniture,1,682.13,0.00,682.13,122.78,804.91,UPI,Sydney,Australia,APAC,Mei Lin
202502-00193,2025-02-09,CUST-3653,Webcam HD,Accessories,1,48.82,0.15,41.50,7.47,48.97,UPI,Delhi,India,APAC,Mei Lin
202502-00194,2025-02-27,CUST-5336,Wireless Mouse,Accessories,4,19.72,0.00,78.88,14.20,93.08,Debit Card,Munich,Germany,EMEA,Sofia Rossi
202502-00195,2025-02-21,CUST-9061,"Laptop 15""",Electronics,2,1150.17,0.00,2300.34,414.06,2714.40,Net Banking,San Francisco,USA,North America,Chris Johnson
202502-00196,2025-02-02,CUST-2194,"Laptop 15""",Electronics,5,1495.96,0.00,7479.80,1346.36,8826.16,Credit Card,Toronto,Canada,North America,Emily Davis
202502-00197,2025-02-21,CUST-1014,Printer,Office,1,359.13,0.10,323.22,58.18,381.40,Net Banking,Dubai,UAE,EMEA,James Wilson
202502-00198,2025-02-17,CUST-9039,Bluetooth Speaker,Audio,4,179.45,0.00,717.80,129.20,847.00,Credit Card,Singapore,Singapore,APAC,Rohit Iyer
202502-00199,2025-02-01,CUST-7298,Standing Desk,Furniture,4,226.66,0.10,815.98,146.88,962.86,UPI,London,UK,EMEA,Olivia Martin
202502-00200,2025-02-02,CUST-2485,USB-C Hub,Accessories,5,129.47,0.15,550.25,99.05,649.30,UPI,Kolkata,India,APAC,Rohit Iyer
202502-00201,2025-02-18,CUST-1644,Noise-Canceling Headphones,Audio,2,140.58,0.00,281.16,50.61,331.77,Wallet,Berlin,Germany,EMEA,Olivia Martin
202502-00202,2025-02-03,CUST-8175,Standing Desk,Furniture,2,243.15,0.05,461.99,83.16,545.15,Net Banking,Munich,Germany,EMEA,James Wilson
202502-00203,2025-02-26,CUST-9856,Office Chair,Furniture,3,559.72,0.00,1679.16,302.25,1981.41,Net Banking,Mumbai,India,APAC,Asha Verma
202502-00204,2025-02-11,CUST-1918,USB-C Hub,Accessories,1,66.77,0.15,56.75,10.21,66.96,Wallet,Singapore,Singapore,APAC,Rohit Iyer
202502-00205,2025-02-24,CUST-4817,Printer,Office,1,95.49,0.00,95.49,17.19,112.68,Net Banking,Delhi,India,APAC,Rohit Iyer
202502-00206,2025-02-23,CUST-3138,"Laptop 13""",Electronics,2,1320.42,0.00,2640.84,475.35,3116.19,Credit Card,Melbourne,Australia,APAC,Rohit Iyer
202502-00207,2025-02-27,CUST-2047,External SSD 1TB,Storage,1,87.40,0.05,83.03,14.95,97.98,Credit Card,Kolkata,India,APAC,Arun Kumar
202502-00208,2025-02-11,CUST-7586,USB-C Hub,Accessories,1,146.62,0.05,139.29,25.07,164.36,UPI,Kolkata,India,APAC,Asha Verma
202502-00209,2025-02-19,CUST-3841,USB-C Hub,Accessories,1,26.90,0.15,22.86,4.11,26.97,Debit Card,Berlin,Germany,EMEA,Sofia Rossi
202502-00210,2025-02-15,CUST-4991,Printer,Office,5,97.09,0.15,412.63,74.27,486.90,Debit Card,Mumbai,India,APAC,Arun Kumar
202502-00211,2025-02-03,CUST-1104,"Laptop 13""",Electronics,2,1863.35,0.00,3726.70,670.81,4397.51,Cash on Delivery,London,UK,EMEA,Olivia Martin
202502-00212,2025-02-23,CUST-8798,Standing Desk,Furniture,2,301.42,0.00,602.84,108.51,711.35,Cash on Delivery,Melbourne,Australia,APAC,Arun Kumar
202502-00213,2025-02-08,CUST-3859,Smartwatch,Wearables,1,390.06,0.00,390.06,70.21,460.27,Cash on Delivery,Bengaluru,India,APAC,Mei Lin
202502-00214,2025-02-12,CUST-7861,"Laptop 13""",Electronics,5,585.93,0.00,2929.65,527.34,3456.99,Cash on Delivery,Berlin,Germany,EMEA,Sofia Rossi
202502-00215,2025-02-15,CUST-4409,"27"" Monitor",Electronics,1,508.38,0.00,508.38,91.51,599.89,Wallet,Toronto,Canada,North America,Sarah Miller
202502-00216,2025-02-06,CUST-3617,Office Chair,Furniture,1,167.54,0.05,159.16,28.65,187.81,Net Banking,San Francisco,USA,North America,Michael Brown
202502-00217,2025-02-20,CUST-8424,"Laptop 13""",Electronics,1,1519.77,0.00,1519.77,273.56,1793.33,Debit Card,Pune,India,APAC,Asha Verma
202502-00218,2025-02-16,CUST-9436,"Laptop 15""",Electronics,1,1805.90,0.00,1805.90,325.06,2130.96,Cash on Delivery,Dubai,UAE,EMEA,Liam Schmidt
202502-00219,2025-02-14,CUST-4256,Standing Desk,Furniture,3,322.46,0.05,919.01,165.42,1084.43,Credit Card,New York,USA,North America,Sarah Miller
202502-00220,2025-02-28,CUST-4276,Noise-Canceling Headphones,Audio,2,57.21,0.00,114.42,20.60,135.02,Net Banking,Hyderabad,India,APAC,Rohit Iyer
202502-00221,2025-02-20,CUST-8454,Wireless Mouse,Accessories,4,62.29,0.05,236.70,42.61,279.31,Wallet,Berlin,Germany,EMEA,Liam Schmidt
202502-00222,2025-02-07,CUST-6503,Wireless Mouse,Accessories,1,106.91,0.05,101.56,18.28,119.84,Credit Card,Melbourne,Australia,APAC,Arun Kumar
202502-00223,2025-02-14,CUST-3804,Webcam HD,Accessories,3,40.78,0.05,116.22,20.92,137.14,Wallet,Pune,India,APAC,Rohit Iyer
202502-00224,2025-02-03,CUST-7745,External SSD 1TB,Storage,5,177.41,0.00,887.05,159.67,1046.72,Cash on Delivery,Toronto,Canada,North America,Sarah Miller
202502-00225,2025-02-09,CUST-1237,Standing Desk,Furniture,4,767.84,0.10,2764.22,497.56,3261.78,Net Banking,Dubai,UAE,EMEA,Sofia Rossi
202502-00226,2025-02-19,CUST-3440,Printer,Office,5,457.27,0.00,2286.35,411.54,2697.89,Credit Card,Toronto,Canada,North America,Chris Johnson
202502-00227,2025-02-14,CUST-9701,Noise-Canceling Headphones,Audio,4,329.60,0.00,1318.40,237.31,1555.71,Credit Card,Melbourne,Australia,APAC,Arun Kumar
202502-00228,2025-02-08,CUST-2361,Smartphone 128GB,Electronics,1,1432.35,0.05,1360.73,244.93,1605.66,Debit Card,Berlin,Germany,EMEA,Liam Schmidt
202502-00229,2025-02-08,CUST-2486,"Laptop 13""",Electronics,4,1387.72,0.15,4718.25,849.28,5567.53,Cash on Delivery,Dubai,UAE,EMEA,James Wilson
202502-00230,2025-02-15,CUST-8598,Webcam HD,Accessories,2,132.39,0.10,238.30,42.89,281.19,Wallet,Melbourne,Australia,APAC,Asha Verma
202502-00231,2025-02-28,CUST-2158,Noise-Canceling Headphones,Audio,3,226.44,0.10,611.39,110.05,721.44,Wallet,Singapore,Singapore,APAC,Rohit Iyer
202502-00232,2025-02-26,CUST-2326,Smartwatch,Wearables,3,462.60,0.10,1249.02,224.82,1473.84,Credit Card,Chennai,India,APAC,Arun Kumar
202502-00233,2025-02-12,CUST-8624,Smartwatch,Wearables,1,270.10,0.00,270.10,48.62,318.72,Cash on Delivery,Kolkata,India,APAC,Rohit Iyer
202502-00234,2025-02-11,CUST-4909,Smartphone 128GB,Electronics,1,1350.72,0.00,1350.72,243.13,1593.85,Cash on Delivery,Kolkata,India,APAC,Rohit Iyer
202502-00235,2025-02-11,CUST-6778,Printer,Office,3,291.50,0.00,874.50,157.41,1031.91,Credit Card,Berlin,Germany,EMEA,Liam Schmidt
202502-00236,2025-02-15,CUST-8966,Smartphone 128GB,Electronics,5,1684.69,0.10,7581.11,1364.60,8945.71,Net Banking,Berlin,Germany,EMEA,James Wilson
202502-00237,2025-02-07,CUST-8501,"Laptop 15""",Electronics,1,872.76,0.00,872.76,157.10,1029.86,Credit Card,Pune,India,APAC,Mei Lin
202502-00238,2025-02-04,CUST-3424,Bluetooth Speaker,Audio,2,353.75,0.00,707.50,127.35,834.85,UPI,Sydney,Australia,APAC,Rohit Iyer
202502-00239,2025-02-16,CUST-6680,Noise-Canceling Headphones,Audio,4,302.95,0.05,1151.21,207.22,1358.43,Credit Card,Mumbai,India,APAC,Rohit Iyer
202502-00240,2025-02-27,CUST-9513,Office Chair,Furniture,3,482.29,0.10,1302.18,234.39,1536.57,Net Banking,Dubai,UAE,EMEA,Olivia Martin
202502-00241,2025-02-15,CUST-5982,Smartwatch,Wearables,2,547.11,0.10,984.80,177.26,1162.06,Debit Card,Toronto,Canada,North America,Michael Brown
202502-00242,2025-02-10,CUST-1775,Wireless Mouse,Accessories,3,49.81,0.00,149.43,26.90,176.33,Cash on Delivery,Pune,India,APAC,Mei Lin
202502-00243,2025-02-06,CUST-3873,External SSD 1TB,Storage,2,98.70,0.10,177.66,31.98,209.64,Cash on Delivery,Hyderabad,India,APAC,Arun Kumar
202502-00244,2025-02-09,CUST-7056,Wireless Mouse,Accessories,2,88.75,0.10,159.75,28.75,188.50,UPI,Hyderabad,India,APAC,Mei Lin
202502-00245,2025-02-15,CUST-9845,Wireless Mouse,Accessories,5,52.22,0.00,261.10,47.00,308.10,Net Banking,Toronto,Canada,North America,Emily Davis
202502-00246,2025-02-15,CUST-6246,Wireless Mouse,Accessories,1,145.82,0.10,131.24,23.62,154.86,Wallet,London,UK,EMEA,Olivia Martin
202502-00247,2025-02-10,CUST-3409,Webcam HD,Accessories,5,112.00,0.00,560.00,100.80,660.80,UPI,Chennai,India,APAC,Arun Kumar
202502-00248,2025-02-02,CUST-3284,Office Chair,Furniture,5,222.85,0.05,1058.54,190.54,1249.08,Net Banking,Berlin,Germany,EMEA,James Wilson
202502-00249,2025-02-11,CUST-1901,Smartwatch,Wearables,2,383.38,0.10,690.08,124.21,814.29,Debit Card,Mumbai,India,APAC,Asha Verma
202502-00250,2025-02-18,CUST-8298,Office Chair,Furniture,1,978.74,0.15,831.93,149.75,981.68,UPI,Vancouver,Canada,North America,Chris Johnson
202502-00251,2025-02-22,CUST-6915,Noise-Canceling Headphones,Audio,2,294.91,0.15,501.35,90.24,591.59,UPI,Mumbai,India,APAC,Mei Lin
202502-00252,2025-02-12,CUST-6756,"27"" Monitor",Electronics,4,1767.46,0.15,6009.36,1081.68,7091.04,Wallet,Sydney,Australia,APAC,Arun Kumar
202502-00253,2025-02-10,CUST-3683,Webcam HD,Accessories,4,112.00,0.00,448.00,80.64,528.64,Debit Card,Kolkata,India,APAC,Mei Lin
202502-00254,2025-02-16,CUST-9606,USB-C Hub,Accessories,1,140.64,0.15,119.54,21.52,141.06,Credit Card,Mumbai,India,APAC,Arun Kumar
202502-00255,2025-02-21,CUST-5478,Noise-Canceling Headphones,Audio,2,235.65,0.00,471.30,84.83,556.13,Debit Card,Kolkata,India,APAC,Rohit Iyer
202502-00256,2025-02-27,CUST-7254,"27"" Monitor",Electronics,5,1057.58,0.00,5287.90,951.82,6239.72,UPI,Dubai,UAE,EMEA,Liam Schmidt
202502-00257,2025-02-16,CUST-8593,Mechanical Keyboard,Accessories,1,120.77,0.10,108.69,19.56,128.25,Wallet,Toronto,Canada,North America,Chris Johnson
202502-00258,2025-02-21,CUST-5713,Noise-Canceling Headphones,Audio,2,212.00,0.00,424.00,76.32,500.32,Debit Card,Mumbai,India,APAC,Asha Verma
202502-00259,2025-02-25,CUST-5541,Bluetooth Speaker,Audio,1,251.59,0.15,213.85,38.49,252.34,Cash on Delivery,Sydney,Australia,APAC,Mei Lin
202502-00260,2025-02-21,CUST-8799,Standing Desk,Furniture,1,448.42,0.00,448.42,80.72,529.14,Credit Card,San Francisco,USA,North America,Emily Davis
202502-00261,2025-02-19,CUST-1958,Wireless Mouse,Accessories,3,74.55,0.00,223.65,40.26,263.91,UPI,Pune,India,APAC,Asha Verma
202502-00262,2025-02-09,CUST-6917,Noise-Canceling Headphones,Audio,3,48.02,0.00,144.06,25.93,169.99,Cash on Delivery,Kolkata,India,APAC,Rohit Iyer
202502-00263,2025-02-25,CUST-2548,Smartwatch,Wearables,2,362.73,0.00,725.46,130.58,856.04,Wallet,London,UK,EMEA,Liam Schmidt
202502-00264,2025-02-22,CUST-6939,"Laptop 15""",Electronics,5,1223.09,0.00,6115.45,1100.78,7216.23,Credit Card,Hyderabad,India,APAC,Mei Lin
202502-00265,2025-02-12,CUST-8944,Noise-Canceling Headphones,Audio,3,370.74,0.05,1056.61,190.19,1246.80,Debit Card,Vancouver,Canada,North America,Emily Davis
202502-00266,2025-02-27,CUST-4087,Webcam HD,Accessories,5,95.88,0.00,479.40,86.29,565.69,Cash on Delivery,Singapore,Singapore,APAC,Asha Verma
202502-00267,2025-02-14,CUST-8544,Printer,Office,1,128.96,0.00,128.96,23.21,152.17,Net Banking,Berlin,Germany,EMEA,Liam Schmidt
202502-00268,2025-02-23,CUST-6940,Wireless Mouse,Accessories,4,134.56,0.10,484.42,87.20,571.62,Debit Card,London,UK,EMEA,James Wilson
202502-00269,2025-02-24,CUST-2943,Mechanical Keyboard,Accessories,2,129.95,0.05,246.90,44.44,291.34,UPI,Hyderabad,India,APAC,Rohit Iyer
202502-00270,2025-02-05,CUST-2287,Noise-Canceling Headphones,Audio,1,58.76,0.00,58.76,10.58,69.34,Net Banking,Delhi,India,APAC,Rohit Iyer
202502-00271,2025-02-04,CUST-1537,Webcam HD,Accessories,5,93.04,0.10,418.68,75.36,494.04,Credit Card,Bengaluru,India,APAC,Mei Lin
202502-00272,2025-02-22,CUST-1168,Webcam HD,Accessories,1,119.53,0.00,119.53,21.52,141.05,Debit Card,Dubai,UAE,EMEA,Sofia Rossi
202502-00273,2025-02-06,CUST-6759,"Laptop 13""",Electronics,1,419.28,0.00,419.28,75.47,494.75,UPI,Dubai,UAE,EMEA,Liam Schmidt
202502-00274,2025-02-12,CUST-3630,External SSD 1TB,Storage,5,247.39,0.00,1236.95,222.65,1459.60,Cash on Delivery,Dubai,UAE,EMEA,James Wilson
202502-00275,2025-02-04,CUST-1229,Smartphone 128GB,Electronics,2,1474.25,0.00,2948.50,530.73,3479.23,Debit Card,Singapore,Singapore,APAC,Asha Verma
202502-00276,2025-02-24,CUST-2616,Printer,Office,2,466.60,0.00,933.20,167.98,1101.18,Net Banking,Berlin,Germany,EMEA,Sofia Rossi
202502-00277,2025-02-15,CUST-2758,Wireless Mouse,Accessories,3,147.38,0.05,420.03,75.61,495.64,Net Banking,Chennai,India,APAC,Mei Lin
202502-00278,2025-02-04,CUST-8633,"Laptop 15""",Electronics,5,401.44,0.00,2007.20,361.30,2368.50,Wallet,London,UK,EMEA,James Wilson
202502-00279,2025-02-03,CUST-6375,Bluetooth Speaker,Audio,1,172.37,0.10,155.13,27.92,183.05,Wallet,Melbourne,Australia,APAC,Rohit Iyer
202502-00280,2025-02-18,CUST-7672,"27"" Monitor",Electronics,4,499.25,0.15,1697.45,305.54,2002.99,Wallet,Berlin,Germany,EMEA,Sofia Rossi
202502-00281,2025-02-01,CUST-9055,Office Chair,Furniture,1,468.81,0.00,468.81,84.39,553.20,Credit Card,Hyderabad,India,APAC,Arun Kumar
202502-00282,2025-02-13,CUST-2666,Standing Desk,Furniture,2,176.95,0.00,353.90,63.70,417.60,UPI,Kolkata,India,APAC,Arun Kumar
202502-00283,2025-02-04,CUST-4815,External SSD 1TB,Storage,4,234.05,0.10,842.58,151.66,994.24,Wallet,Munich,Germany,EMEA,Liam Schmidt
202502-00284,2025-02-16,CUST-7626,Bluetooth Speaker,Audio,5,133.19,0.00,665.95,119.87,785.82,Credit Card,Chennai,India,APAC,Mei Lin
202502-00285,2025-02-16,CUST-9147,Mechanical Keyboard,Accessories,2,14.16,0.00,28.32,5.10,33.42,Credit Card,Toronto,Canada,North America,Chris Johnson
202502-00286,2025-02-06,CUST-7269,Smartwatch,Wearables,3,159.42,0.00,478.26,86.09,564.35,Credit Card,Bengaluru,India,APAC,Arun Kumar
202502-00287,2025-02-26,CUST-8635,Mechanical Keyboard,Accessories,3,102.69,0.10,277.26,49.91,327.17,Cash on Delivery,Manchester,UK,EMEA,James Wilson
202502-00288,2025-02-25,CUST-1517,Noise-Canceling Headphones,Audio,1,171.94,0.15,146.15,26.31,172.46,Net Banking,Melbourne,Australia,APAC,Asha Verma
202502-00289,2025-02-02,CUST-3897,Smartphone 128GB,Electronics,3,1786.70,0.15,4556.09,820.10,5376.19,Debit Card,London,UK,EMEA,Olivia Martin
202502-00290,2025-02-16,CUST-2792,Smartwatch,Wearables,4,423.24,0.00,1692.96,304.73,1997.69,Cash on Delivery,Toronto,Canada,North America,Sarah Miller
202502-00291,2025-02-18,CUST-3560,Smartphone 128GB,Electronics,1,874.06,0.15,742.95,133.73,876.68,Cash on Delivery,Berlin,Germany,EMEA,Liam Schmidt
202502-00292,2025-02-11,CUST-2006,"Laptop 13""",Electronics,5,233.47,0.00,1167.35,210.12,1377.47,UPI,Dubai,UAE,EMEA,James Wilson
202502-00293,2025-02-25,CUST-6591,Noise-Canceling Headphones,Audio,1,188.41,0.00,188.41,33.91,222.32,Net Banking,Berlin,Germany,EMEA,James Wilson
202502-00294,2025-02-22,CUST-5001,Mechanical Keyboard,Accessories,2,100.73,0.00,201.46,36.26,237.72,UPI,Chennai,India,APAC,Mei Lin
202502-00295,2025-02-06,CUST-1322,Smartphone 128GB,Electronics,3,219.15,0.00,657.45,118.34,775.79,Net Banking,Dubai,UAE,EMEA,Olivia Martin
202502-00296,2025-02-09,CUST-1334,Standing Desk,Furniture,4,637.43,0.00,2549.72,458.95,3008.67,Net Banking,Dubai,UAE,EMEA,Olivia Martin
202502-00297,2025-02-11,CUST-2601,Webcam HD,Accessories,4,24.01,0.00,96.04,17.29,113.33,UPI,Toronto,Canada,North America,Michael Brown
202502-00298,2025-02-06,CUST-5907,USB-C Hub,Accessories,4,38.25,0.00,153.00,27.54,180.54,Credit Card,Singapore,Singapore,APAC,Rohit Iyer
202502-00299,2025-02-10,CUST-5344,"Laptop 13""",Electronics,3,1993.02,0.05,5680.11,1022.42,6702.53,Cash on Delivery,Bengaluru,India,APAC,Asha Verma
202502-00300,2025-02-19,CUST-6518,"27"" Monitor",Electronics,1,1197.89,0.15,1018.21,183.28,1201.49,Debit Card,Berlin,Germany,EMEA,James Wilson
202502-00301,2025-02-21,CUST-5945,Smartphone 128GB,Electronics,3,950.88,0.05,2710.01,487.80,3197.81,Net Banking,Munich,Germany,EMEA,Liam Schmidt
202502-00302,2025-02-20,CUST-9443,Bluetooth Speaker,Audio,5,96.82,0.05,459.89,82.78,542.67,Cash on Delivery,Toronto,Canada,North America,Emily Davis
202502-00303,2025-02-22,CUST-8656,"27"" Monitor",Electronics,5,1646.53,0.00,8232.65,1481.88,9714.53,Net Banking,Dubai,UAE,EMEA,James Wilson
202502-00304,2025-02-17,CUST-4287,USB-C Hub,Accessories,4,30.68,0.10,110.45,19.88,130.33,Net Banking,Sydney,Australia,APAC,Mei Lin
202502-00305,2025-02-28,CUST-2055,Office Chair,Furniture,2,864.45,0.10,1556.01,280.08,1836.09,Wallet,Pune,India,APAC,Mei Lin
202502-00306,2025-02-22,CUST-4868,Noise-Canceling Headphones,Audio,2,72.02,0.05,136.84,24.63,161.47,UPI,Melbourne,Australia,APAC,Arun Kumar
202502-00307,2025-02-18,CUST-8145,Noise-Canceling Headphones,Audio,1,104.74,0.00,104.74,18.85,123.59,UPI,San Francisco,USA,North America,Emily Davis
202502-00308,2025-02-21,CUST-1691,Standing Desk,Furniture,4,808.37,0.00,3233.48,582.03,3815.51,UPI,London,UK,EMEA,James Wilson
202502-00309,2025-02-14,CUST-6954,Office Chair,Furniture,1,469.27,0.00,469.27,84.47,553.74,Debit Card,New York,USA,North America,Chris Johnson
202502-00310,2025-02-19,CUST-9196,Printer,Office,1,299.22,0.00,299.22,53.86,353.08,Cash on Delivery,San Francisco,USA,North America,Sarah Miller
202502-00311,2025-02-03,CUST-4900,Smartwatch,Wearables,1,482.06,0.15,409.75,73.75,483.50,Wallet,New York,USA,North America,Sarah Miller
202502-00312,2025-02-07,CUST-3363,"Laptop 15""",Electronics,2,546.10,0.15,928.37,167.11,1095.48,UPI,Dubai,UAE,EMEA,James Wilson
202502-00313,2025-02-16,CUST-9740,USB-C Hub,Accessories,1,54.31,0.05,51.59,9.29,60.88,UPI,Hyderabad,India,APAC,Mei Lin
202502-00314,2025-02-16,CUST-7025,External SSD 1TB,Storage,3,65.06,0.00,195.18,35.13,230.31,Cash on Delivery,Delhi,India,APAC,Asha Verma
202502-00315,2025-02-23,CUST-4926,"27"" Monitor",Electronics,5,861.68,0.00,4308.40,775.51,5083.91,Wallet,Berlin,Germany,EMEA,James Wilson
202502-00316,2025-02-18,CUST-4872,External SSD 1TB,Storage,4,153.23,0.00,612.92,110.33,723.25,Net Banking,San Francisco,USA,North America,Michael Brown
202502-00317,2025-02-03,CUST-4857,"27"" Monitor",Electronics,2,1739.92,0.15,2957.86,532.41,3490.27,Wallet,Manchester,UK,EMEA,Olivia Martin
202502-00318,2025-02-26,CUST-1555,"27"" Monitor",Electronics,1,1672.92,0.00,1672.92,301.13,1974.05,Net Banking,Sydney,Australia,APAC,Mei Lin
202502-00319,2025-02-23,CUST-7920,Printer,Office,1,426.25,0.00,426.25,76.72,502.97,Cash on Delivery,Bengaluru,India,APAC,Mei Lin
202502-00320,2025-02-14,CUST-9973,Standing Desk,Furniture,3,518.87,0.00,1556.61,280.19,1836.80,Wallet,Pune,India,APAC,Arun Kumar
202502-00321,2025-02-26,CUST-3229,"Laptop 13""",Electronics,4,520.14,0.00,2080.56,374.50,2455.06,Credit Card,Pune,India,APAC,Rohit Iyer
202502-00322,2025-02-17,CUST-3131,External SSD 1TB,Storage,5,224.58,0.00,1122.90,202.12,1325.02,UPI,Melbourne,Australia,APAC,Arun Kumar
202502-00323,2025-02-28,CUST-3187,"27"" Monitor",Electronics,2,1421.81,0.00,2843.62,511.85,3355.47,UPI,Kolkata,India,APAC,Asha Verma
202502-00324,2025-02-14,CUST-7022,Wireless Mouse,Accessories,4,132.69,0.00,530.76,95.54,626.30,Cash on Delivery,New York,USA,North America,Chris Johnson
202502-00325,2025-02-01,CUST-4747,Printer,Office,1,489.13,0.05,464.67,83.64,548.31,Credit Card,Munich,Germany,EMEA,Olivia Martin
202502-00326,2025-02-20,CUST-5262,Wireless Mouse,Accessories,1,144.12,0.00,144.12,25.94,170.06,Credit Card,Vancouver,Canada,North America,Sarah Miller
202502-00327,2025-02-25,CUST-8433,External SSD 1TB,Storage,4,88.44,0.00,353.76,63.68,417.44,Debit Card,San Francisco,USA,North America,Michael Brown
202502-00328,2025-02-24,CUST-9096,Noise-Canceling Headphones,Audio,2,189.58,0.05,360.20,64.84,425.04,UPI,Kolkata,India,APAC,Arun Kumar
202502-00329,2025-02-06,CUST-7693,Webcam HD,Accessories,2,14.03,0.00,28.06,5.05,33.11,Debit Card,Melbourne,Australia,APAC,Rohit Iyer
202502-00330,2025-02-12,CUST-8506,"Laptop 15""",Electronics,1,1017.43,0.00,1017.43,183.14,1200.57,Wallet,Munich,Germany,EMEA,Sofia Rossi
202502-00331,2025-02-23,CUST-7283,Standing Desk,Furniture,4,767.77,0.00,3071.08,552.79,3623.87,Cash on Delivery,Delhi,India,APAC,Asha Verma
202502-00332,2025-02-11,CUST-4847,Bluetooth Speaker,Audio,3,398.79,0.00,1196.37,215.35,1411.72,Cash on Delivery,Delhi,India,APAC,Asha Verma
202502-00333,2025-02-09,CUST-9266,Smartwatch,Wearables,4,237.30,0.10,854.28,153.77,1008.05,Debit Card,Singapore,Singapore,APAC,Asha Verma
202502-00334,2025-02-19,CUST-3938,"27"" Monitor",Electronics,2,1081.93,0.00,2163.86,389.49,2553.35,Net Banking,Hyderabad,India,APAC,Asha Verma
202502-00335,2025-02-11,CUST-9690,Noise-Canceling Headphones,Audio,2,126.35,0.05,240.06,43.21,283.27,Net Banking,San Francisco,USA,North America,Michael Brown
